point_id,image_path,image_id,x,y,label
775,images/train/8.png,8,618,372,1
776,images/train/8.png,8,287,395,1
777,images/train/8.png,8,189,404,1
778,images/train/8.png,8,318,420,1
779,images/train/8.png,8,586,423,1
780,images/train/8.png,8,233,424,1
781,images/train/8.png,8,448,428,1
782,images/train/8.png,8,468,436,1
783,images/train/8.png,8,222,446,1
784,images/train/8.png,8,549,459,1
785,images/train/8.png,8,342,460,1
786,images/train/8.png,8,415,462,1
787,images/train/8.png,8,242,470,1
788,images/train/8.png,8,273,474,1
789,images/train/8.png,8,298,484,1
790,images/train/8.png,8,327,485,1
791,images/train/8.png,8,560,496,1
792,images/train/8.png,8,92,502,1
793,images/train/8.png,8,231,510,1
794,images/train/8.png,8,264,510,1
795,images/train/8.png,8,529,514,1
796,images/train/8.png,8,187,520,1
797,images/train/8.png,8,155,522,1
798,images/train/8.png,8,90,529,1
799,images/train/8.png,8,496,536,1
800,images/train/8.png,8,527,536,1
801,images/train/8.png,8,21,553,1
802,images/train/8.png,8,90,557,1
803,images/train/8.png,8,245,559,1
804,images/train/8.png,8,164,560,1
805,images/train/8.png,8,422,561,1
806,images/train/8.png,8,597,574,1
807,images/train/8.png,8,114,584,1
808,images/train/8.png,8,426,584,1
809,images/train/8.png,8,140,586,1
810,images/train/8.png,8,629,586,1
811,images/train/8.png,8,443,606,1
812,images/train/8.png,8,566,615,1
813,images/train/8.png,8,109,616,1
814,images/train/8.png,8,245,617,1
815,images/train/8.png,8,408,631,1
816,images/train/8.png,8,639,57,1
817,images/train/8.png,8,532,13,0
818,images/train/8.png,8,392,17,0
819,images/train/8.png,8,220,43,0
820,images/train/8.png,8,477,48,0
821,images/train/8.png,8,571,48,0
822,images/train/8.png,8,195,57,0
823,images/train/8.png,8,501,57,0
824,images/train/8.png,8,444,61,0
825,images/train/8.png,8,520,64,0
826,images/train/8.png,8,558,133,0
827,images/train/8.png,8,403,139,0
828,images/train/8.png,8,307,141,0
829,images/train/8.png,8,228,142,0
830,images/train/8.png,8,351,148,0
831,images/train/8.png,8,627,149,0
832,images/train/8.png,8,109,152,0
833,images/train/8.png,8,261,162,0
834,images/train/8.png,8,602,170,0
835,images/train/8.png,8,420,173,0
836,images/train/8.png,8,300,184,0
837,images/train/8.png,8,259,194,0
838,images/train/8.png,8,627,196,0
839,images/train/8.png,8,598,199,0
840,images/train/8.png,8,200,209,0
841,images/train/8.png,8,356,213,0
842,images/train/8.png,8,430,230,0
843,images/train/8.png,8,115,241,0
844,images/train/8.png,8,345,249,0
845,images/train/8.png,8,614,275,0
846,images/train/8.png,8,584,284,0
847,images/train/8.png,8,633,297,0
848,images/train/8.png,8,89,303,0
849,images/train/8.png,8,553,305,0
850,images/train/8.png,8,599,307,0
851,images/train/8.png,8,273,321,0
852,images/train/8.png,8,395,328,0
853,images/train/8.png,8,578,369,0
854,images/train/8.png,8,551,370,0
855,images/train/8.png,8,521,372,0
856,images/train/8.png,8,9,398,0
857,images/train/8.png,8,493,403,0
858,images/train/8.png,8,147,414,0
859,images/train/8.png,8,554,418,0
860,images/train/8.png,8,88,443,0
861,images/train/8.png,8,275,444,0
862,images/train/8.png,8,150,447,0
863,images/train/8.png,8,115,468,0
864,images/train/8.png,8,141,479,0
865,images/train/8.png,8,29,482,0
866,images/train/8.png,8,198,489,0
867,images/train/8.png,8,25,500,0
868,images/train/8.png,8,369,506,0
869,images/train/8.png,8,127,514,0
870,images/train/8.png,8,296,518,0
871,images/train/8.png,8,595,538,0
872,images/train/8.png,8,274,544,0
873,images/train/8.png,8,376,554,0
874,images/train/8.png,8,129,557,0
875,images/train/8.png,8,460,571,0
876,images/train/8.png,8,497,585,0
877,images/train/8.png,8,477,605,0
878,images/train/8.png,8,384,607,0
879,images/train/8.png,8,13,609,0
880,images/train/8.png,8,623,622,0
881,images/train/8.png,8,139,623,0
882,images/train/8.png,8,67,623,0
883,images/train/8.png,8,42,633,0
884,images/train/8.png,8,442,1,0
885,images/train/9.png,9,73,8,1
886,images/train/9.png,9,376,14,1
887,images/train/9.png,9,442,27,1
888,images/train/9.png,9,471,32,1
889,images/train/9.png,9,190,39,1
890,images/train/9.png,9,8,42,1
891,images/train/9.png,9,75,44,1
892,images/train/9.png,9,223,50,1
893,images/train/9.png,9,40,59,1
894,images/train/9.png,9,102,60,1
895,images/train/9.png,9,148,88,1
896,images/train/9.png,9,321,93,1
897,images/train/9.png,9,455,95,1
898,images/train/9.png,9,54,110,1
899,images/train/9.png,9,349,125,1
900,images/train/9.png,9,90,129,1
901,images/train/9.png,9,248,160,1
902,images/train/9.png,9,307,160,1
903,images/train/9.png,9,129,163,1
904,images/train/9.png,9,353,166,1
905,images/train/9.png,9,321,178,1
906,images/train/9.png,9,550,179,1
907,images/train/9.png,9,445,184,1
908,images/train/9.png,9,25,190,1
909,images/train/9.png,9,360,195,1
910,images/train/9.png,9,88,197,1
911,images/train/9.png,9,409,202,1
912,images/train/9.png,9,312,221,1
913,images/train/9.png,9,480,230,1
914,images/train/9.png,9,304,261,1
915,images/train/9.png,9,470,263,1
916,images/train/9.png,9,619,273,1
917,images/train/9.png,9,400,279,1
918,images/train/9.png,9,328,291,1
919,images/train/9.png,9,222,292,1
920,images/train/9.png,9,479,299,1
921,images/train/9.png,9,444,320,1
922,images/train/9.png,9,209,323,1
923,images/train/9.png,9,492,336,1
924,images/train/9.png,9,12,340,1
925,images/train/9.png,9,132,344,1
926,images/train/9.png,9,66,345,1
927,images/train/9.png,9,456,346,1
928,images/train/9.png,9,435,351,1
929,images/train/9.png,9,508,359,1
930,images/train/9.png,9,551,364,1
931,images/train/9.png,9,410,387,1
932,images/train/9.png,9,619,390,1
933,images/train/9.png,9,66,394,1
934,images/train/9.png,9,231,395,1
935,images/train/9.png,9,284,399,1
936,images/train/9.png,9,436,413,1
937,images/train/9.png,9,352,415,1
938,images/train/9.png,9,605,424,1
939,images/train/9.png,9,516,426,1
940,images/train/9.png,9,313,427,1
941,images/train/9.png,9,584,436,1
942,images/train/9.png,9,347,437,1
943,images/train/9.png,9,251,443,1
944,images/train/9.png,9,326,459,1
945,images/train/9.png,9,239,469,1
946,images/train/9.png,9,209,473,1
947,images/train/9.png,9,363,474,1
948,images/train/9.png,9,494,479,1
949,images/train/9.png,9,552,482,1
950,images/train/9.png,9,289,491,1
951,images/train/9.png,9,391,495,1
952,images/train/9.png,9,476,497,1
953,images/train/9.png,9,264,500,1
954,images/train/9.png,9,496,518,1
955,images/train/9.png,9,184,522,1
956,images/train/9.png,9,273,527,1
957,images/train/9.png,9,161,530,1
958,images/train/9.png,9,556,531,1
959,images/train/9.png,9,413,537,1
960,images/train/9.png,9,593,539,1
961,images/train/9.png,9,435,548,1
962,images/train/9.png,9,623,556,1
963,images/train/9.png,9,196,557,1
964,images/train/9.png,9,540,571,1
965,images/train/9.png,9,467,583,1
966,images/train/9.png,9,182,587,1
967,images/train/9.png,9,424,591,1
968,images/train/9.png,9,509,604,1
969,images/train/9.png,9,148,605,1
970,images/train/9.png,9,234,619,1
971,images/train/9.png,9,631,622,1
972,images/train/9.png,9,423,622,1
973,images/train/9.png,9,105,623,1
974,images/train/9.png,9,15,626,1
975,images/train/9.png,9,207,627,1
976,images/train/9.png,9,496,630,1
977,images/train/9.png,9,1,176,1
978,images/train/9.png,9,637,432,1
979,images/train/9.png,9,97,283,1
980,images/train/9.png,9,337,633,0
981,images/train/9.png,9,565,8,0
982,images/train/9.png,9,340,13,0
983,images/train/9.png,9,422,15,0
984,images/train/9.png,9,41,27,0
985,images/train/9.png,9,400,34,0
986,images/train/9.png,9,370,36,0
987,images/train/9.png,9,501,49,0
988,images/train/9.png,9,62,51,0
989,images/train/9.png,9,426,57,0
990,images/train/9.png,9,473,61,0
991,images/train/9.png,9,355,66,0
992,images/train/9.png,9,512,67,0
993,images/train/9.png,9,312,68,0
994,images/train/9.png,9,536,73,0
995,images/train/9.png,9,376,94,0
996,images/train/9.png,9,44,97,0
997,images/train/9.png,9,14,98,0
998,images/train/9.png,9,87,105,0
999,images/train/9.png,9,412,109,0
1000,images/train/9.png,9,576,114,0
1001,images/train/9.png,9,27,124,0
1002,images/train/9.png,9,610,134,0
1003,images/train/9.png,9,435,136,0
1004,images/train/9.png,9,566,136,0
1005,images/train/9.png,9,490,143,0
1006,images/train/9.png,9,397,146,0
1007,images/train/9.png,9,35,161,0
1008,images/train/9.png,9,597,161,0
1009,images/train/9.png,9,506,174,0
1010,images/train/9.png,9,328,195,0
1011,images/train/9.png,9,56,209,0
1012,images/train/9.png,9,498,219,0
1013,images/train/9.png,9,552,220,0
1014,images/train/9.png,9,631,224,0
1015,images/train/9.png,9,128,235,0
1016,images/train/9.png,9,568,240,0
1017,images/train/9.png,9,101,241,0
1018,images/train/9.png,9,307,243,0
1019,images/train/9.png,9,408,243,0
1020,images/train/9.png,9,45,245,0
1021,images/train/9.png,9,273,253,0
1022,images/train/9.png,9,547,265,0
1023,images/train/9.png,9,354,266,0
1024,images/train/9.png,9,235,269,0
1025,images/train/9.png,9,184,272,0
1026,images/train/9.png,9,134,276,0
1027,images/train/9.png,9,508,282,0
1028,images/train/9.png,9,286,284,0
1029,images/train/9.png,9,259,297,0
1030,images/train/9.png,9,361,301,0
1031,images/train/9.png,9,81,307,0
1032,images/train/9.png,9,165,314,0
1033,images/train/9.png,9,34,315,0
1034,images/train/9.png,9,385,319,0
1035,images/train/9.png,9,420,326,0
1036,images/train/9.png,9,85,326,0
1037,images/train/9.png,9,530,335,0
1038,images/train/9.png,9,555,339,0
1039,images/train/9.png,9,329,341,0
1040,images/train/9.png,9,255,348,0
1041,images/train/9.png,9,172,351,0
1042,images/train/9.png,9,399,352,0
1043,images/train/9.png,9,293,353,0
1044,images/train/9.png,9,99,363,0
1045,images/train/9.png,9,484,375,0
1046,images/train/9.png,9,363,375,0
1047,images/train/9.png,9,259,384,0
1048,images/train/9.png,9,590,392,0
1049,images/train/9.png,9,11,393,0
1050,images/train/9.png,9,465,397,0
1051,images/train/9.png,9,162,412,0
1052,images/train/9.png,9,484,416,0
1053,images/train/9.png,9,108,422,0
1054,images/train/9.png,9,69,442,0
1055,images/train/9.png,9,485,443,0
1056,images/train/9.png,9,35,444,0
1057,images/train/9.png,9,122,451,0
1058,images/train/9.png,9,389,454,0
1059,images/train/9.png,9,516,468,0
1060,images/train/9.png,9,468,476,0
1061,images/train/9.png,9,111,489,0
1062,images/train/9.png,9,352,512,0
1063,images/train/9.png,9,91,518,0
1064,images/train/9.png,9,231,521,0
1065,images/train/9.png,9,317,525,0
1066,images/train/9.png,9,387,535,0
1067,images/train/9.png,9,255,543,0
1068,images/train/9.png,9,512,551,0
1069,images/train/9.png,9,361,554,0
1070,images/train/9.png,9,229,565,0
1071,images/train/9.png,9,408,566,0
1072,images/train/9.png,9,317,567,0
1073,images/train/9.png,9,370,572,0
1074,images/train/9.png,9,282,574,0
1075,images/train/9.png,9,390,580,0
1076,images/train/9.png,9,614,586,0
1077,images/train/9.png,9,243,587,0
1078,images/train/9.png,9,305,593,0
1079,images/train/9.png,9,265,603,0
1080,images/train/9.png,9,544,604,0
1081,images/train/9.png,9,366,609,0
1082,images/train/9.png,9,324,611,0
1083,images/train/9.png,9,452,617,0
1084,images/train/9.png,9,605,619,0
1085,images/train/9.png,9,290,622,0
1086,images/train/9.png,9,557,298,0
1087,images/train/10.png,10,256,28,1
1088,images/train/10.png,10,370,32,1
1089,images/train/10.png,10,63,72,1
1090,images/train/10.png,10,323,77,1
1091,images/train/10.png,10,400,82,1
1092,images/train/10.png,10,277,106,1
1093,images/train/10.png,10,166,176,1
1094,images/train/10.png,10,536,182,1
1095,images/train/10.png,10,275,193,1
1096,images/train/10.png,10,630,211,1
1097,images/train/10.png,10,521,213,1
1098,images/train/10.png,10,427,225,1
1099,images/train/10.png,10,411,226,1
1100,images/train/10.png,10,82,231,1
1101,images/train/10.png,10,437,246,1
1102,images/train/10.png,10,75,263,1
1103,images/train/10.png,10,471,267,1
1104,images/train/10.png,10,188,269,1
1105,images/train/10.png,10,405,270,1
1106,images/train/10.png,10,135,277,1
1107,images/train/10.png,10,352,282,1
1108,images/train/10.png,10,454,288,1
1109,images/train/10.png,10,260,298,1
1110,images/train/10.png,10,348,310,1
1111,images/train/10.png,10,434,311,1
1112,images/train/10.png,10,553,312,1
1113,images/train/10.png,10,321,312,1
1114,images/train/10.png,10,377,330,1
1115,images/train/10.png,10,451,331,1
1116,images/train/10.png,10,525,349,1
1117,images/train/10.png,10,323,349,1
1118,images/train/10.png,10,209,361,1
1119,images/train/10.png,10,563,365,1
1120,images/train/10.png,10,437,367,1
1121,images/train/10.png,10,343,373,1
1122,images/train/10.png,10,544,375,1
1123,images/train/10.png,10,469,384,1
1124,images/train/10.png,10,505,385,1
1125,images/train/10.png,10,400,387,1
1126,images/train/10.png,10,529,392,1
1127,images/train/10.png,10,286,402,1
1128,images/train/10.png,10,354,405,1
1129,images/train/10.png,10,50,410,1
1130,images/train/10.png,10,560,411,1
1131,images/train/10.png,10,585,422,1
1132,images/train/10.png,10,277,451,1
1133,images/train/10.png,10,84,470,1
1134,images/train/10.png,10,146,473,1
1135,images/train/10.png,10,363,475,1
1136,images/train/10.png,10,538,480,1
1137,images/train/10.png,10,284,509,1
1138,images/train/10.png,10,259,513,1
1139,images/train/10.png,10,94,590,1
1140,images/train/10.png,10,0,533,1
1141,images/train/10.png,10,308,3,0
1142,images/train/10.png,10,370,3,0
1143,images/train/10.png,10,201,11,0
1144,images/train/10.png,10,282,27,0
1145,images/train/10.png,10,100,29,0
1146,images/train/10.png,10,171,29,0
1147,images/train/10.png,10,140,30,0
1148,images/train/10.png,10,138,50,0
1149,images/train/10.png,10,167,53,0
1150,images/train/10.png,10,350,59,0
1151,images/train/10.png,10,193,62,0
1152,images/train/10.png,10,277,72,0
1153,images/train/10.png,10,358,79,0
1154,images/train/10.png,10,231,86,0
1155,images/train/10.png,10,142,91,0
1156,images/train/10.png,10,195,96,0
1157,images/train/10.png,10,204,116,0
1158,images/train/10.png,10,86,124,0
1159,images/train/10.png,10,248,125,0
1160,images/train/10.png,10,221,126,0
1161,images/train/10.png,10,119,133,0
1162,images/train/10.png,10,49,134,0
1163,images/train/10.png,10,87,141,0
1164,images/train/10.png,10,173,152,0
1165,images/train/10.png,10,153,155,0
1166,images/train/10.png,10,262,156,0
1167,images/train/10.png,10,65,164,0
1168,images/train/10.png,10,92,166,0
1169,images/train/10.png,10,32,174,0
1170,images/train/10.png,10,117,176,0
1171,images/train/10.png,10,48,179,0
1172,images/train/10.png,10,212,181,0
1173,images/train/10.png,10,203,197,0
1174,images/train/10.png,10,48,198,0
1175,images/train/10.png,10,250,206,0
1176,images/train/10.png,10,238,213,0
1177,images/train/10.png,10,212,213,0
1178,images/train/10.png,10,57,217,0
1179,images/train/10.png,10,145,225,0
1180,images/train/10.png,10,169,240,0
1181,images/train/10.png,10,64,241,0
1182,images/train/10.png,10,103,256,0
1183,images/train/10.png,10,18,260,0
1184,images/train/10.png,10,240,266,0
1185,images/train/10.png,10,218,286,0
1186,images/train/10.png,10,54,287,0
1187,images/train/10.png,10,31,296,0
1188,images/train/10.png,10,201,302,0
1189,images/train/10.png,10,166,307,0
1190,images/train/10.png,10,127,312,0
1191,images/train/10.png,10,50,322,0
1192,images/train/10.png,10,13,333,0
1193,images/train/10.png,10,99,342,0
1194,images/train/10.png,10,83,343,0
1195,images/train/10.png,10,118,357,0
1196,images/train/10.png,10,22,372,0
1197,images/train/10.png,10,106,375,0
1198,images/train/10.png,10,611,405,0
1199,images/train/10.png,10,242,411,0
1200,images/train/10.png,10,132,417,0
1201,images/train/10.png,10,192,418,0
1202,images/train/10.png,10,147,431,0
1203,images/train/10.png,10,53,464,0
1204,images/train/10.png,10,104,487,0
1205,images/train/10.png,10,573,492,0
1206,images/train/10.png,10,47,494,0
1207,images/train/10.png,10,83,517,0
1208,images/train/10.png,10,509,529,0
1209,images/train/10.png,10,630,537,0
1210,images/train/10.png,10,583,555,0
1211,images/train/10.png,10,50,557,0
1212,images/train/10.png,10,591,610,0
1213,images/train/10.png,10,46,633,0
1214,images/train/10.png,10,507,637,0
1215,images/train/10.png,10,5,99,0
1216,images/train/10.png,10,3,506,0
1217,images/train/10.png,10,615,639,0
1218,images/train/11.png,11,346,43,1
1219,images/train/11.png,11,614,91,1
1220,images/train/11.png,11,578,122,1
1221,images/train/11.png,11,385,146,1
1222,images/train/11.png,11,580,151,1
1223,images/train/11.png,11,428,171,1
1224,images/train/11.png,11,497,173,1
1225,images/train/11.png,11,195,186,1
1226,images/train/11.png,11,405,197,1
1227,images/train/11.png,11,382,205,1
1228,images/train/11.png,11,463,207,1
1229,images/train/11.png,11,316,213,1
1230,images/train/11.png,11,440,227,1
1231,images/train/11.png,11,130,244,1
1232,images/train/11.png,11,313,260,1
1233,images/train/11.png,11,235,260,1
1234,images/train/11.png,11,428,272,1
1235,images/train/11.png,11,256,292,1
1236,images/train/11.png,11,610,294,1
1237,images/train/11.png,11,116,296,1
1238,images/train/11.png,11,95,298,1
1239,images/train/11.png,11,172,302,1
1240,images/train/11.png,11,318,308,1
1241,images/train/11.png,11,129,324,1
1242,images/train/11.png,11,43,330,1
1243,images/train/11.png,11,205,330,1
1244,images/train/11.png,11,107,338,1
1245,images/train/11.png,11,252,341,1
1246,images/train/11.png,11,308,343,1
